ID,zip_code,mo_code,mo_description,charge_of_violations,date_occurred,date_reported,area_name,latitude,longitude
389,90014,0411 2000,"{'0411': 'Cut/stabbed', '2000': 'Domestic violence'}",2,10/29/10,10/29/10,Central,34.046,-118.2509
390,90079,416,{'0416': 'Hit-Hit w/ weapon'},1,10/30/10,10/30/10,Central,34.0482,-118.2472
391,90017,,{'nan': 'Unknown code'},1,10/29/10,10/29/10,Central,34.045,-118.264
392,90012,0358 1307 1609,"{'0358': 'Forces Entry', '1307': 'Breaks window', '1609': 'Smashed'}",3,10/30/10,10/31/10,Central,34.0598,-118.2485
393,90017,0433 0907 1402,"{'0433': 'Makes victim kneel', '0907': 'Narcotics (Buy-Sell-Rip)', '1402': 'Evidence Booked (any crime)'}",3,11/2/10,11/3/10,Central,34.048,-118.2577
394,90079,507,{'0507': 'Forced to orally copulate suspect'},1,11/2/10,11/3/10,Central,34.051,-118.248
395,90079,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,11/6/10,11/6/10,Central,34.0538,-118.2488
396,90021,0411 0416 0444,"{'0411': 'Cut/stabbed', '0416': 'Hit-Hit w/ weapon', '0444': 'Pushed'}",3,11/5/10,11/7/10,Central,34.0364,-118.2406
397,90079,0416 1402,"{'0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)'}",2,11/9/10,11/10/10,Central,34.0545,-118.2499
398,90015,417,{'0417': 'Kicked'},1,11/9/10,11/9/10,Central,34.0437,-118.2652
399,90014,0311 0329 1402,"{'0311': 'Graffiti', '0329': 'Vandalized', '1402': 'Evidence Booked (any crime)'}",3,11/9/10,11/9/10,Central,34.0467,-118.2556
400,90014,411,{'0411': 'Cut/stabbed'},1,11/9/10,11/11/10,Central,34.0446,-118.245
401,90014,0411 0416 0429,"{'0411': 'Cut/stabbed', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",3,11/10/10,11/11/10,Central,34.0439,-118.2479
402,90014,0907 1212 1402,"{'0907': 'Narcotics (Buy-Sell-Rip)', '1212': 'LA Police Officer', '1402': 'Evidence Booked (any crime)'}",3,11/10/10,11/11/10,Central,34.0423,-118.2452
403,90014,0344 0601 2004,"{'0344': 'Removes vict property', '0601': 'Business', '2004': 'Suspect is homeless/transient'}",3,11/11/10,11/11/10,Central,34.0419,-118.2485
404,90013,0416 1218,"{'0416': 'Hit-Hit w/ weapon', '1218': 'Victim was Homeless/Transient'}",2,11/14/10,11/15/10,Central,34.0435,-118.2427
405,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,11/17/10,11/17/10,Central,34.0446,-118.249
406,90014,,{'nan': 'Unknown code'},1,11/15/10,11/16/10,Central,34.0481,-118.2507
407,90014,,{'nan': 'Unknown code'},1,10/30/10,11/16/10,Central,34.0481,-118.2507
408,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,11/17/10,11/17/10,Central,34.0423,-118.2452
409,90017,400,{'0400': 'Force used'},1,11/17/10,11/18/10,Central,34.0495,-118.2563
410,90017,400,{'0400': 'Force used'},1,11/17/10,11/17/10,Central,34.0495,-118.2563
411,90021,0416 1402,"{'0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)'}",2,11/17/10,11/17/10,Central,34.039,-118.24
412,90014,0408 0419 1402 2000,"{'0408': 'Choked/uses choke hold/Strangulation/Suffocation', '0419': 'Pulled victims hair', '1402': 'Evidence Booked (any crime)', '2000': 'Domestic violence'}",4,11/16/10,11/16/10,Central,34.0439,-118.2514
413,90012,0416 1810,"{'0416': 'Hit-Hit w/ weapon', '1810': 'Susp is/was roommate'}",2,11/18/10,11/18/10,Central,34.0635,-118.2426
414,90015,0408 0416 1241 2000,"{'0408': 'Choked/uses choke hold/Strangulation/Suffocation', '0416': 'Hit-Hit w/ weapon', '1241': 'Spouse', '2000': 'Domestic violence'}",4,11/18/10,11/18/10,Central,34.0401,-118.2668
415,90015,0344 1302,"{'0344': 'Removes vict property', '1302': ""Suspect forced way into victim's vehicle""}",2,1/2/10,1/2/10,Central,34.0424,-118.2718
416,90017,325,{'0325': 'Took merchandise'},1,11/19/10,11/19/10,Central,34.048,-118.2577
417,90014,0325 0344 0400 0906 1300,"{'0325': 'Took merchandise', '0344': 'Removes vict property', '0400': 'Force used', '0906': 'Gangs', '1300': 'Vehicle involved'}",5,11/21/10,11/21/10,Central,34.0481,-118.2507
418,90071,2000,{'2000': 'Domestic violence'},1,11/23/10,11/23/10,Central,34.0509,-118.2551
419,90017,401,{'0401': 'Bit'},1,11/24/10,11/24/10,Central,34.045,-118.264
420,90014,411,{'0411': 'Cut/stabbed'},1,11/25/10,11/26/10,Central,34.0461,-118.2476
421,90021,0344 1602,"{'0344': 'Removes vict property', '1602': 'Cutting Tool'}",2,11/20/10,11/27/10,Central,34.0365,-118.2364
422,90017,344,{'0344': 'Removes vict property'},1,11/26/10,11/27/10,Central,34.048,-118.2577
423,90015,416,{'0416': 'Hit-Hit w/ weapon'},1,11/27/10,11/27/10,Central,34.0454,-118.2657
424,90014,2002,{'2002': 'Suspect intoxicated/drunk'},1,11/27/10,11/27/10,Central,34.0446,-118.249
425,90079,0342 0416,"{'0342': 'Multi-susps overwhelm', '0416': 'Hit-Hit w/ weapon'}",2,11/27/10,11/27/10,Central,34.0489,-118.2453
426,90014,0314 1606,"{'0314': 'Hot Prowl', '1606': 'Open/unlocked'}",2,12/3/10,12/3/10,Central,34.0439,-118.2514
427,90007,0400 0500 0522,"{'0400': 'Force used', '0500': 'Sex related acts', '0522': 'Touched'}",3,12/2/10,12/3/10,Central,34.0209,-118.2784
428,90014,0411 0400,"{'0411': 'Cut/stabbed', '0400': 'Force used'}",2,12/4/10,12/4/10,Central,34.0452,-118.2534
429,90015,344,{'0344': 'Removes vict property'},1,12/8/10,12/8/10,Central,34.0416,-118.262
430,90017,0325 1402,"{'0325': 'Took merchandise', '1402': 'Evidence Booked (any crime)'}",2,12/10/10,12/10/10,Central,34.048,-118.2577
431,90012,344,{'0344': 'Removes vict property'},1,12/11/10,12/11/10,Central,34.0594,-118.2452
432,90012,0319 0400 0432 1402,"{'0319': 'Profanity Used', '0400': 'Force used', '0432': 'Intimidation', '1402': 'Evidence Booked (any crime)'}",4,12/12/10,12/12/10,Central,34.0581,-118.2371
433,90014,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,12/12/10,12/12/10,Central,34.0467,-118.2556
434,90014,0416 0444 2000,"{'0416': 'Hit-Hit w/ weapon', '0444': 'Pushed', '2000': 'Domestic violence'}",3,12/12/10,12/12/10,Central,34.0416,-118.2584
435,90013,0311 0329 1402,"{'0311': 'Graffiti', '0329': 'Vandalized', '1402': 'Evidence Booked (any crime)'}",3,12/12/10,12/12/10,Central,34.042,-118.2328
436,90017,0342 0416 0419,"{'0342': 'Multi-susps overwhelm', '0416': 'Hit-Hit w/ weapon', '0419': 'Pulled victims hair'}",3,12/12/10,12/13/10,Central,34.0509,-118.2585
437,90012,416,{'0416': 'Hit-Hit w/ weapon'},1,12/13/10,12/14/10,Central,34.0633,-118.229
438,90079,344,{'0344': 'Removes vict property'},1,12/15/10,12/15/10,Central,34.051,-118.248
439,90079,416,{'0416': 'Hit-Hit w/ weapon'},1,12/15/10,12/15/10,Central,34.0489,-118.2453
440,90014,0319 0432 1402,"{'0319': 'Profanity Used', '0432': 'Intimidation', '1402': 'Evidence Booked (any crime)'}",3,12/16/10,12/16/10,Central,34.0446,-118.245
441,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,12/16/10,12/17/10,Central,34.0446,-118.245
442,90012,344,{'0344': 'Removes vict property'},1,12/13/10,12/17/10,Central,34.0594,-118.2452
443,90014,,{'nan': 'Unknown code'},1,12/22/10,12/23/10,Central,34.0445,-118.2558
444,90026,0906 1100 1402,"{'0906': 'Gangs', '1100': 'Shots Fired', '1402': 'Evidence Booked (any crime)'}",3,12/23/10,12/23/10,Central,34.0713,-118.2506
445,90017,0344 0601,"{'0344': 'Removes vict property', '0601': 'Business'}",2,12/24/10,12/24/10,Central,34.048,-118.2577
446,90079,0329 1402,"{'0329': 'Vandalized', '1402': 'Evidence Booked (any crime)'}",2,12/25/10,12/25/10,Central,34.051,-118.2445
447,90014,0411 0416 1402,"{'0411': 'Cut/stabbed', '0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)'}",3,12/24/10,12/25/10,Central,34.0439,-118.2514
448,90014,1212,{'1212': 'LA Police Officer'},1,11/5/10,11/5/10,Central,34.043,-118.2571
449,90017,1501,{'1501': 'Other MO (see rpt)'},1,1/1/10,1/1/10,Central,34.0487,-118.2588
450,90017,1501,{'1501': 'Other MO (see rpt)'},1,1/1/10,1/1/10,Central,34.0453,-118.2651
451,90012,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/1/10,1/1/10,Central,34.0591,-118.2412
452,90017,416,{'0416': 'Hit-Hit w/ weapon'},1,1/1/10,1/1/10,Central,34.0494,-118.2581
453,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/1/10,1/1/10,Central,34.0428,-118.2461
454,90012,0358 1307 1609,"{'0358': 'Forces Entry', '1307': 'Breaks window', '1609': 'Smashed'}",3,1/1/10,1/1/10,Central,34.0617,-118.2469
455,90014,0400 0416 2000,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",3,1/1/10,1/1/10,Central,34.0446,-118.249
456,90071,0344 1601,"{'0344': 'Removes vict property', '1601': 'Bodily Force'}",2,1/1/10,1/1/10,Central,34.0503,-118.2506
457,90012,0416 0417 0906,"{'0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '0906': 'Gangs'}",3,1/1/10,1/1/10,Central,34.0617,-118.2469
458,90014,329,{'0329': 'Vandalized'},1,1/2/10,1/2/10,Central,34.0474,-118.2496
459,90017,416,{'0416': 'Hit-Hit w/ weapon'},1,1/1/10,1/1/10,Central,34.0487,-118.2588
460,90017,416,{'0416': 'Hit-Hit w/ weapon'},1,1/1/10,1/1/10,Central,34.0487,-118.2588
461,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/1/10,1/2/10,Central,34.0454,-118.236
462,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/1/10,1/2/10,Central,34.0463,-118.2371
463,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/1/10,1/2/10,Central,34.0454,-118.236
464,90017,416,{'0416': 'Hit-Hit w/ weapon'},1,1/1/10,1/1/10,Central,34.0502,-118.2574
465,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/1/10,1/2/10,Central,34.0467,-118.2485
466,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/2/10,1/2/10,Central,34.0446,-118.249
467,90015,,{'nan': 'Unknown code'},1,1/1/10,1/2/10,Central,34.0395,-118.2656
468,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/2/10,1/2/10,Central,34.0453,-118.2499
469,90012,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,1/2/10,1/2/10,Central,34.0677,-118.2309
470,90015,0344 1302,"{'0344': 'Removes vict property', '1302': ""Suspect forced way into victim's vehicle""}",2,1/2/10,1/2/10,Central,34.0424,-118.2718
471,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/2/10,1/2/10,Central,34.0467,-118.2556
472,90012,0344 1607,"{'0344': 'Removes vict property', '1607': 'Pried'}",2,1/1/10,1/2/10,Central,34.0673,-118.2499
473,90014,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,1/2/10,1/2/10,Central,34.0423,-118.2452
474,90014,0334 0344 0355 1402 2004,"{'0334': 'Brandishes weapon', '0344': 'Removes vict property', '0355': 'Demanded property other than money', '1402': 'Evidence Booked (any crime)', '2004': 'Suspect is homeless/transient'}",5,1/2/10,1/2/10,Central,34.0428,-118.2461
475,90013,0503 0522,"{'0503': 'Fondle victim', '0522': 'Touched'}",2,1/2/10,1/2/10,Central,34.0442,-118.2439
476,90014,344,{'0344': 'Removes vict property'},1,1/2/10,1/3/10,Central,34.0398,-118.2413
477,90013,433,{'0433': 'Makes victim kneel'},1,1/2/10,1/3/10,Central,34.0505,-118.2381
478,90013,433,{'0433': 'Makes victim kneel'},1,1/2/10,1/3/10,Central,34.0442,-118.2439
479,90014,400,{'0400': 'Force used'},1,1/2/10,1/3/10,Central,34.039,-118.2444
480,90014,,{'nan': 'Unknown code'},1,1/2/10,1/3/10,Central,34.0423,-118.2452
481,90012,,{'nan': 'Unknown code'},1,1/1/10,1/3/10,Central,34.0606,-118.2439
482,90013,344,{'0344': 'Removes vict property'},1,1/2/10,1/3/10,Central,34.0493,-118.2418
483,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/3/10,1/3/10,Central,34.0461,-118.2476
484,90014,0421 1402,"{'0421': 'Threaten to kill', '1402': 'Evidence Booked (any crime)'}",2,1/3/10,1/3/10,Central,34.0408,-118.2428
485,90014,0344 1601,"{'0344': 'Removes vict property', '1601': 'Bodily Force'}",2,1/2/10,1/3/10,Central,34.0474,-118.2496
486,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/3/10,1/3/10,Central,34.0467,-118.252
487,90014,0344 0416 0417,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0417': 'Kicked'}",3,1/3/10,1/4/10,Central,34.0398,-118.2413
488,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/3/10,1/4/10,Central,34.0433,-118.2504
489,90071,344,{'0344': 'Removes vict property'},1,1/2/10,1/4/10,Central,34.0502,-118.254
490,90012,0344 0416,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon'}",2,1/3/10,1/4/10,Central,34.0588,-118.2458
491,90014,0344 0370 0416,"{'0344': 'Removes vict property', '0370': 'Frisks victim/pats down victim/searches victim', '0416': 'Hit-Hit w/ weapon'}",3,1/3/10,1/4/10,Central,34.0398,-118.2413
492,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/2/10,1/4/10,Central,34.0448,-118.2474
493,90071,416,{'0416': 'Hit-Hit w/ weapon'},1,1/1/10,1/4/10,Central,34.0535,-118.256
494,90021,0334 0344 0418,"{'0334': 'Brandishes weapon', '0344': 'Removes vict property', '0418': 'Kidnapped'}",3,1/4/10,1/4/10,Central,34.039,-118.24
495,90014,0344 0416 0417 0429,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '0429': 'Vict knocked to ground'}",4,1/4/10,1/4/10,Central,34.0408,-118.2428
496,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/4/10,1/5/10,Central,34.0428,-118.2461
497,90013,416,{'0416': 'Hit-Hit w/ weapon'},1,1/4/10,1/5/10,Central,34.0515,-118.2424
498,90014,0416 1402,"{'0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)'}",2,1/4/10,1/5/10,Central,34.0423,-118.2452
499,90013,0344 1302,"{'0344': 'Removes vict property', '1302': ""Suspect forced way into victim's vehicle""}",2,7/30/10,7/31/10,Central,34.0472,-118.2381
500,90015,1501,{'1501': 'Other MO (see rpt)'},1,1/4/10,1/5/10,Central,34.043,-118.2641
501,90013,344,{'0344': 'Removes vict property'},1,1/4/10,1/5/10,Central,34.0455,-118.2381
502,90014,0400 2000,"{'0400': 'Force used', '2000': 'Domestic violence'}",2,1/4/10,1/5/10,Central,34.0396,-118.2451
503,90014,,{'nan': 'Unknown code'},1,1/4/10,1/5/10,Central,34.046,-118.2509
504,90013,329,{'0329': 'Vandalized'},1,1/5/10,1/5/10,Central,34.0433,-118.2377
505,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/4/10,1/4/10,Central,34.0504,-118.2409
506,90013,,{'nan': 'Unknown code'},1,1/4/10,1/4/10,Central,34.0442,-118.2439
507,90017,344,{'0344': 'Removes vict property'},1,1/4/10,1/4/10,Central,34.048,-118.2577
508,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/4/10,1/4/10,Central,34.0474,-118.2496
509,90079,0344 0400,"{'0344': 'Removes vict property', '0400': 'Force used'}",2,1/5/10,1/5/10,Central,34.0489,-118.2453
510,90017,329,{'0329': 'Vandalized'},1,1/4/10,1/5/10,Central,34.0502,-118.2574
511,90015,,{'nan': 'Unknown code'},1,1/5/10,1/5/10,Central,34.0359,-118.2648
512,90012,0416 0417 0906,"{'0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '0906': 'Gangs'}",3,1/1/10,1/1/10,Central,34.0617,-118.2469
513,90017,344,{'0344': 'Removes vict property'},1,1/5/10,1/5/10,Central,34.0479,-118.2612
514,90014,400,{'0400': 'Force used'},1,1/5/10,1/5/10,Central,34.0452,-118.2534
515,90021,0416 1243,"{'0416': 'Hit-Hit w/ weapon', '1243': 'Co-habitants'}",2,1/4/10,1/6/10,Central,34.038,-118.243
516,90012,0400 2000,"{'0400': 'Force used', '2000': 'Domestic violence'}",2,1/5/10,1/6/10,Central,34.0661,-118.2476
517,90015,0344 0346,"{'0344': 'Removes vict property', '0346': 'Snatch property and runs'}",2,1/5/10,1/5/10,Central,34.0363,-118.2677
518,90014,0416 0906,"{'0416': 'Hit-Hit w/ weapon', '0906': 'Gangs'}",2,1/5/10,1/6/10,Central,34.0423,-118.2452
519,90017,416,{'0416': 'Hit-Hit w/ weapon'},1,1/5/10,1/6/10,Central,34.0458,-118.2614
520,90012,,{'nan': 'Unknown code'},1,1/6/10,1/6/10,Central,34.0581,-118.2371
521,90017,344,{'0344': 'Removes vict property'},1,1/5/10,1/6/10,Central,34.0502,-118.2574
522,90013,,{'nan': 'Unknown code'},1,1/6/10,1/6/10,Central,34.0464,-118.2402
523,90013,0400 0411 0429,"{'0400': 'Force used', '0411': 'Cut/stabbed', '0429': 'Vict knocked to ground'}",3,1/6/10,1/6/10,Central,34.0455,-118.2381
524,90013,411,{'0411': 'Cut/stabbed'},1,1/5/10,1/5/10,Central,34.0458,-118.243
525,90015,0305 0400 0416 0411,"{'0305': 'Attacks from rear', '0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0411': 'Cut/stabbed'}",4,1/6/10,1/6/10,Central,34.0347,-118.2602
526,90014,,{'nan': 'Unknown code'},1,1/6/10,1/6/10,Central,34.0383,-118.254
527,90013,0321 1609,"{'0321': 'Ransacked', '1609': 'Smashed'}",2,1/5/10,1/6/10,Central,34.0413,-118.2338
528,90014,0344 1402,"{'0344': 'Removes vict property', '1402': 'Evidence Booked (any crime)'}",2,1/8/10,1/9/10,Central,34.0368,-118.2546
529,90014,344,{'0344': 'Removes vict property'},1,1/6/10,1/6/10,Central,34.0428,-118.2461
530,90013,344,{'0344': 'Removes vict property'},1,1/5/10,1/6/10,Central,34.0442,-118.2439
531,90014,344,{'0344': 'Removes vict property'},1,1/1/10,1/6/10,Central,34.046,-118.2509
532,90079,1501,{'1501': 'Other MO (see rpt)'},1,1/6/10,1/6/10,Central,34.0549,-118.2426
533,90012,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/5/10,1/6/10,Central,34.0554,-118.239
534,90014,0305 0416 0417 0429 1402,"{'0305': 'Attacks from rear', '0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '0429': 'Vict knocked to ground', '1402': 'Evidence Booked (any crime)'}",5,1/6/10,1/6/10,Central,34.0423,-118.2452
535,90013,400,{'0400': 'Force used'},1,1/7/10,1/7/10,Central,34.0515,-118.2424
536,90017,,{'nan': 'Unknown code'},1,1/6/10,1/7/10,Central,34.045,-118.264
537,90013,2000,{'2000': 'Domestic violence'},1,1/6/10,1/7/10,Central,34.0442,-118.2439
538,90071,344,{'0344': 'Removes vict property'},1,1/6/10,1/7/10,Central,34.0547,-118.2505
539,90017,377,"{'0377': ""Takes vict's identification/driver license""}",1,1/5/10,1/7/10,Central,34.0479,-118.2612
540,90012,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/7/10,1/7/10,Central,34.0639,-118.2306
541,90014,1501,{'1501': 'Other MO (see rpt)'},1,1/5/10,1/7/10,Central,34.0481,-118.2507
542,90013,344,{'0344': 'Removes vict property'},1,1/7/10,1/7/10,Central,34.0477,-118.2393
543,90014,344,{'0344': 'Removes vict property'},1,1/3/10,1/7/10,Central,34.0423,-118.2452
544,90013,,{'nan': 'Unknown code'},1,1/5/10,1/7/10,Central,34.0442,-118.2439
545,90014,0325 0416 0429 0906,"{'0325': 'Took merchandise', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground', '0906': 'Gangs'}",4,1/6/10,1/7/10,Central,34.0481,-118.2542
546,90014,1501,{'1501': 'Other MO (see rpt)'},1,1/7/10,1/7/10,Central,34.0383,-118.254
547,90017,0325 1402,"{'0325': 'Took merchandise', '1402': 'Evidence Booked (any crime)'}",2,1/7/10,1/7/10,Central,34.048,-118.2577
548,90017,0344 0601,"{'0344': 'Removes vict property', '0601': 'Business'}",2,1/7/10,1/7/10,Central,34.048,-118.2577
549,90013,0400 0416 0432,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0432': 'Intimidation'}",3,1/7/10,1/7/10,Central,34.0442,-118.2439
550,90017,0400 1300,"{'0400': 'Force used', '1300': 'Vehicle involved'}",2,1/8/10,1/8/10,Central,34.0437,-118.2617
551,90014,2000,{'2000': 'Domestic violence'},1,1/8/10,1/8/10,Central,34.0453,-118.2499
552,90079,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,1/8/10,1/8/10,Central,34.0524,-118.2467
553,90012,0329 1300,"{'0329': 'Vandalized', '1300': 'Vehicle involved'}",2,1/7/10,1/7/10,Central,34.0626,-118.2489
554,90014,344,{'0344': 'Removes vict property'},1,1/7/10,1/8/10,Central,34.0467,-118.2485
555,90079,0400 0416 0906,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0906': 'Gangs'}",3,1/8/10,1/8/10,Central,34.0555,-118.2455
556,90014,,{'nan': 'Unknown code'},1,1/8/10,1/8/10,Central,34.0371,-118.2551
557,90014,,{'nan': 'Unknown code'},1,1/8/10,1/8/10,Central,34.0459,-118.2545
558,90014,344,{'0344': 'Removes vict property'},1,1/8/10,1/8/10,Central,34.0445,-118.2558
559,90071,344,{'0344': 'Removes vict property'},1,1/8/10,1/9/10,Central,34.0551,-118.2545
560,90012,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/8/10,1/9/10,Central,34.0607,-118.2494
561,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/9/10,1/9/10,Central,34.0402,-118.2329
562,90021,0400 0906,"{'0400': 'Force used', '0906': 'Gangs'}",2,1/9/10,1/9/10,Central,34.0394,-118.2307
563,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/8/10,1/9/10,Central,34.0415,-118.2332
564,90012,329,{'0329': 'Vandalized'},1,1/6/10,1/9/10,Central,34.0617,-118.2469
565,90071,344,{'0344': 'Removes vict property'},1,1/8/10,1/9/10,Central,34.0527,-118.258
566,90014,0400 0408 0432 2000,"{'0400': 'Force used', '0408': 'Choked/uses choke hold/Strangulation/Suffocation', '0432': 'Intimidation', '2000': 'Domestic violence'}",4,1/9/10,1/9/10,Central,34.0446,-118.245
567,90013,344,{'0344': 'Removes vict property'},1,1/8/10,1/8/10,Central,34.0493,-118.2418
568,90071,0416 0913 1243 1813 2000,"{'0416': 'Hit-Hit w/ weapon', '0913': 'Victim knew Suspect', '1243': 'Co-habitants', '1813': 'Susp is/was current/former spouse/co-habitant', '2000': 'Domestic violence'}",5,1/9/10,1/9/10,Central,34.0503,-118.2504
569,90014,0411 2000,"{'0411': 'Cut/stabbed', '2000': 'Domestic violence'}",2,1/7/10,1/9/10,Central,34.0474,-118.2496
570,90013,0344 0358 1307 1609,"{'0344': 'Removes vict property', '0358': 'Forces Entry', '1307': 'Breaks window', '1609': 'Smashed'}",4,1/9/10,1/9/10,Central,34.0493,-118.2418
571,90014,344,{'0344': 'Removes vict property'},1,1/9/10,1/9/10,Central,34.0452,-118.2534
572,90071,344,{'0344': 'Removes vict property'},1,1/8/10,1/9/10,Central,34.0578,-118.252
573,90015,0400 0408 2000,"{'0400': 'Force used', '0408': 'Choked/uses choke hold/Strangulation/Suffocation', '2000': 'Domestic violence'}",3,1/8/10,1/9/10,Central,34.0365,-118.2659
574,90013,416,{'0416': 'Hit-Hit w/ weapon'},1,1/9/10,1/9/10,Central,34.0444,-118.2407
575,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/9/10,1/10/10,Central,34.0493,-118.2418
576,90014,344,{'0344': 'Removes vict property'},1,1/9/10,1/10/10,Central,34.0423,-118.2452
577,90014,2000,{'2000': 'Domestic violence'},1,1/9/10,1/10/10,Central,34.0439,-118.2514
578,90017,0419 0334 0337,"{'0419': 'Pulled victims hair', '0334': 'Brandishes weapon', '0337': 'Demands money'}",3,1/10/10,1/10/10,Central,34.0488,-118.2553
579,90014,0416 0421,"{'0416': 'Hit-Hit w/ weapon', '0421': 'Threaten to kill'}",2,1/9/10,1/10/10,Central,34.0454,-118.2466
580,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/10/10,1/10/10,Central,34.0445,-118.2523
581,90013,,{'nan': 'Unknown code'},1,1/10/10,1/10/10,Central,34.0467,-118.2427
582,90013,,{'nan': 'Unknown code'},1,1/10/10,1/10/10,Central,34.0467,-118.2427
583,90071,0416 1243 2000,"{'0416': 'Hit-Hit w/ weapon', '1243': 'Co-habitants', '2000': 'Domestic violence'}",3,1/10/10,1/10/10,Central,34.0544,-118.2535
584,90015,329,{'0329': 'Vandalized'},1,1/10/10,1/10/10,Central,34.0312,-118.2615
585,90012,344,{'0344': 'Removes vict property'},1,1/10/10,1/12/10,Central,34.0637,-118.244
586,90014,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,1/10/10,1/10/10,Central,34.046,-118.2509
587,90013,,{'nan': 'Unknown code'},1,1/10/10,1/10/10,Central,34.0449,-118.2415
588,90021,1501,{'1501': 'Other MO (see rpt)'},1,1/10/10,1/10/10,Newton,34.0336,-118.2459
589,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,1/10/10,1/10/10,Central,34.0504,-118.2409
590,90079,344,{'0344': 'Removes vict property'},1,1/9/10,1/10/10,Central,34.0573,-118.2455
591,90014,346,{'0346': 'Snatch property and runs'},1,1/8/10,1/10/10,Central,34.0424,-118.2493
592,90017,344,{'0344': 'Removes vict property'},1,1/10/10,1/10/10,Central,34.0473,-118.2601
593,90015,,{'nan': 'Unknown code'},1,1/10/10,1/10/10,Central,34.0395,-118.2622
594,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,1/10/10,1/10/10,Central,34.046,-118.2509
595,90014,0371 0416 0906 1816,"{'0371': 'Gang affiliation questions asked/made gang statement', '0416': 'Hit-Hit w/ weapon', '0906': 'Gangs', '1816': 'Suspect is/was known gang member'}",4,1/10/10,1/10/10,Central,34.0467,-118.252
596,90021,0335 0344 0421 0913,"{'0335': 'Cases location', '0344': 'Removes vict property', '0421': 'Threaten to kill', '0913': 'Victim knew Suspect'}",4,1/11/10,1/11/10,Central,34.038,-118.243
597,90013,344,{'0344': 'Removes vict property'},1,1/10/10,1/11/10,Central,34.0472,-118.2385
598,90079,,{'nan': 'Unknown code'},1,1/11/10,1/11/10,Central,34.0496,-118.2458
599,90013,344,{'0344': 'Removes vict property'},1,1/9/10,1/11/10,Central,34.0472,-118.2371
